Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-1279,2023-11-28,2023-12-04,Standard,Rohan Das,Consumer,East,Odisha,Bhubaneswar,Clothing,Track Pants,7,2306.51,0.2,12916.46,2763.44
ORD-1842,2023-11-28,2023-12-04,Standard,Anika Menon,Consumer,South,Telangana,Warangal,Electronics,USB-C Hub,4,7076.01,0.2,22643.23,894.38
ORD-2658,2023-11-29,2023-12-02,Express,Suresh Verma,Consumer,South,Tamil Nadu,Madurai,Clothing,Cotton T-Shirt,7,574.64,0.15,3419.11,572.2
ORD-2371,2023-11-29,2023-12-05,Standard,Kavya Kapoor,Corporate,West,Maharashtra,Nagpur,Electronics,Webcam,3,2625.6,0.3,5513.76,565.72
ORD-2538,2023-11-29,2023-12-03,Standard,Aarav Patel,Consumer,North,Punjab,Amritsar,Home & Kitchen,Mixer Grinder,5,1513.3,0.1,6809.85,1488.03
ORD-2215,2023-11-29,2023-11-29,Same Day,Rahul Nair,Home Office,East,Bihar,Gaya,Stationery,Whiteboard,7,987.2,0.15,5873.84,1262.69
ORD-1702,2023-11-29,2023-12-01,Express,Aarav Bhatt,Home Office,South,Kerala,Kozhikode,Electronics,USB-C Hub,4,7756.56,0.0,31026.24,4085.19
ORD-1938,2023-11-30,2023-12-03,Express,Pooja Bose,Corporate,East,Odisha,Rourkela,Electronics,Bluetooth Speaker,7,8063.45,0.0,56444.15,5641.25
ORD-1975,2023-11-30,2023-12-05,Standard,Karan Reddy,Consumer,North,Haryana,Faridabad,Home & Kitchen,Storage Containers,3,5111.54,0.3,10734.23,1146.56
ORD-2547,2023-11-30,2023-12-02,Express,Aarav Reddy,Consumer,East,West Bengal,Siliguri,Stationery,Highlighter Set,5,583.83,0.1,2627.24,541.58
ORD-2151,2023-11-30,2023-12-07,Standard,Karan Bose,Home Office,East,Jharkhand,Dhanbad,Clothing,Track Pants,1,1556.13,0.1,1400.52,208.04
ORD-3089,2023-11-30,2023-12-05,Standard,Pooja Patel,Consumer,East,Bihar,Gaya,Clothing,Sports Shoes,8,1429.9,0.0,11439.2,1876.23
ORD-2148,2023-11-30,2023-12-03,Express,Rahul Verma,Consumer,North,Haryana,Faridabad,Clothing,Denim Jeans,6,2545.36,0.0,15272.16,4229.79
ORD-3020,2023-12-01,2023-12-04,Express,Aadhya Singh,Consumer,North,Uttar Pradesh,Noida,Furniture,Office Chair,7,19656.93,0.1,123838.66,10075.07
ORD-1366,2023-12-01,2023-12-01,Same Day,Riya Kapoor,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Wireless Mouse,7,2312.94,0.0,16190.58,2666.76
ORD-2065,2023-12-02,2023-12-04,Express,Priya Chatterjee,Consumer,South,Telangana,Hyderabad,Electronics,Laptop Stand,3,3071.71,0.05,8754.37,881.28
ORD-2349,2023-12-02,2023-12-09,Standard,Ishaan Malhotra,Consumer,East,Jharkhand,Jamshedpur,Electronics,Smartwatch,1,3906.24,0.05,3710.93,511.9
ORD-1737,2023-12-02,2023-12-02,Same Day,Rahul Verma,Corporate,South,Karnataka,Mangaluru,Home & Kitchen,Cutlery Set,1,1256.79,0.0,1256.79,275.51
ORD-1586,2023-12-03,2023-12-07,Standard,Kiara Patel,Consumer,East,Odisha,Rourkela,Electronics,Power Bank,5,6644.0,0.2,26576.0,3535.66
ORD-1238,2023-12-03,2023-12-09,Standard,Isha Nair,Consumer,East,Odisha,Rourkela,Clothing,Sports Shoes,4,2250.72,0.1,8102.59,1420.68
ORD-1064,2023-12-03,2023-12-05,Express,Neha Nair,Consumer,North,Uttar Pradesh,Lucknow,Home & Kitchen,LED Lamp,3,398.56,0.15,1016.33,92.17
ORD-1489,2023-12-03,2023-12-08,Standard,Rahul Bose,Corporate,East,West Bengal,Siliguri,Stationery,Highlighter Set,6,374.59,0.0,2247.54,473.81
ORD-2544,2023-12-03,2023-12-09,Standard,Vivaan Chauhan,Corporate,West,Maharashtra,Nagpur,Clothing,Cotton T-Shirt,3,1830.24,0.2,4392.58,581.81
ORD-1046,2023-12-04,2023-12-11,Standard,Aadhya Gupta,Consumer,West,Rajasthan,Jodhpur,Home & Kitchen,Non-stick Pan,7,6093.9,0.15,36258.7,2000.49
ORD-2736,2023-12-04,2023-12-04,Same Day,Rohan Verma,Consumer,North,Haryana,Faridabad,Clothing,Kurta Set,4,546.65,0.05,2077.27,558.75
ORD-2346,2023-12-04,2023-12-10,Standard,Suresh Gupta,Home Office,East,West Bengal,Howrah,Clothing,Saree,5,1895.39,0.05,9003.1,1766.31
ORD-2344,2023-12-04,2023-12-07,Express,Sai Kapoor,Consumer,East,Odisha,Cuttack,Electronics,Wireless Mouse,3,1840.01,0.0,5520.03,898.78
ORD-3181,2023-12-05,2023-12-11,Standard,Pooja Menon,Consumer,North,Punjab,Jalandhar,Home & Kitchen,Cutlery Set,8,5507.28,0.2,35246.59,5038.96
ORD-2085,2023-12-05,2023-12-12,Standard,Reyansh Mukherjee,Home Office,West,Rajasthan,Jodhpur,Stationery,File Folder,8,990.57,0.0,7924.56,2197.73
ORD-1603,2023-12-06,2023-12-09,Express,Saanvi Joshi,Corporate,West,Goa,Margao,Furniture,Office Chair,2,11685.3,0.05,22202.07,2926.57
ORD-1205,2023-12-06,2023-12-08,Express,Myra Patel,Consumer,East,Jharkhand,Ranchi,Clothing,Denim Jeans,7,1776.58,0.05,11814.26,3652.61
ORD-2722,2023-12-06,2023-12-11,Standard,Myra Menon,Consumer,North,Delhi,Dwarka,Stationery,Gel Pen Set,7,837.63,0.0,5863.41,1176.9
ORD-1923,2023-12-06,2023-12-08,Express,Amit Chatterjee,Consumer,South,Kerala,Kozhikode,Home & Kitchen,Non-stick Pan,1,6952.94,0.0,6952.94,908.72
ORD-1862,2023-12-06,2023-12-09,Express,Vivaan Sharma,Consumer,South,Karnataka,Bengaluru,Electronics,Power Bank,6,899.36,0.05,5126.35,906.3
ORD-2438,2023-12-06,2023-12-13,Standard,Kiara Bose,Home Office,West,Rajasthan,Jaipur,Clothing,Denim Jeans,2,2790.99,0.1,5023.78,1581.52
ORD-2927,2023-12-07,2023-12-10,Express,Amit Iyer,Consumer,North,Delhi,Rohini,Stationery,Sketch Kit,5,473.68,0.15,2013.14,564.72
ORD-1020,2023-12-07,2023-12-12,Standard,Priya Verma,Home Office,West,Gujarat,Surat,Electronics,Wireless Mouse,8,3601.16,0.15,24487.89,3844.24
ORD-2601,2023-12-08,2023-12-11,Express,Krishna Gupta,Corporate,West,Goa,Panaji,Stationery,Whiteboard,8,175.82,0.05,1336.23,344.82
ORD-3055,2023-12-08,2023-12-13,Standard,Aarav Patel,Home Office,South,Kerala,Kozhikode,Clothing,Kurta Set,4,2535.72,0.05,9635.74,2561.63
ORD-1076,2023-12-08,2023-12-12,Standard,Diya Iyer,Consumer,North,Delhi,Rohini,Clothing,Sports Shoes,4,850.1,0.0,3400.4,1026.34
ORD-3108,2023-12-08,2023-12-14,Standard,Nikhil Sharma,Consumer,West,Rajasthan,Jaipur,Clothing,Kurta Set,5,616.54,0.1,2774.43,849.57
ORD-2068,2023-12-09,2023-12-12,Express,Sai Chauhan,Corporate,West,Rajasthan,Jodhpur,Home & Kitchen,Mixer Grinder,5,1421.16,0.0,7105.8,1726.62
ORD-2469,2023-12-09,2023-12-12,Express,Vivaan Gupta,Consumer,North,Delhi,Dwarka,Electronics,Wireless Mouse,3,4177.19,0.0,12531.57,1059.89
ORD-2982,2023-12-09,2023-12-14,Standard,Vihaan Singh,Consumer,East,Jharkhand,Ranchi,Electronics,Smartwatch,7,5869.76,0.1,36979.49,2594.93
ORD-2671,2023-12-09,2023-12-12,Express,Aarav Malhotra,Home Office,South,Kerala,Thiruvananthapuram,Electronics,Bluetooth Speaker,3,7539.21,0.1,20355.87,3820.64
ORD-2441,2023-12-10,2023-12-17,Standard,Saanvi Iyer,Consumer,South,Tamil Nadu,Madurai,Clothing,Sports Shoes,5,2081.52,0.05,9887.22,1771.14
ORD-2502,2023-12-10,2023-12-14,Standard,Aadhya Singh,Corporate,East,Odisha,Bhubaneswar,Home & Kitchen,Cutlery Set,3,6679.2,0.0,20037.6,4353.1
ORD-1028,2023-12-10,2023-12-17,Standard,Suresh Iyer,Corporate,East,West Bengal,Kolkata,Electronics,Earbuds,7,3445.32,0.05,22911.38,1688.96
ORD-3016,2023-12-11,2023-12-13,Express,Aadhya Joshi,Corporate,South,Telangana,Warangal,Furniture,Office Chair,8,12496.63,0.3,69981.13,3320.8
ORD-3169,2023-12-11,2023-12-11,Same Day,Amit Bhatt,Consumer,South,Kerala,Kozhikode,Electronics,Smartwatch,4,4770.71,0.0,19082.84,3217.59
ORD-1644,2023-12-11,2023-12-13,Express,Aadhya Menon,Corporate,East,West Bengal,Siliguri,Electronics,USB-C Hub,7,3100.12,0.05,20615.8,1728.53
ORD-3046,2023-12-11,2023-12-17,Standard,Aadhya Joshi,Corporate,East,West Bengal,Kolkata,Home & Kitchen,Non-stick Pan,6,3754.02,0.15,19145.5,1985.03
ORD-2117,2023-12-11,2023-12-13,Express,Rohan Das,Corporate,South,Tamil Nadu,Chennai,Electronics,Bluetooth Speaker,7,8408.87,0.0,58862.09,9743.52
ORD-1988,2023-12-12,2023-12-16,Standard,Arjun Sharma,Corporate,East,Odisha,Bhubaneswar,Clothing,Saree,6,2984.87,0.0,17909.22,4049.26
ORD-1753,2023-12-12,2023-12-16,Standard,Reyansh Chauhan,Consumer,East,Odisha,Bhubaneswar,Furniture,Study Table,5,19283.11,0.05,91594.77,6851.03
ORD-1188,2023-12-13,2023-12-19,Standard,Kiara Menon,Consumer,West,Maharashtra,Pune,Home & Kitchen,Water Bottle,4,6827.47,0.05,25944.39,4361.69
ORD-2368,2023-12-13,2023-12-16,Express,Nikhil Nair,Corporate,West,Maharashtra,Pune,Clothing,Denim Jeans,4,659.39,0.0,2637.56,729.09
ORD-1080,2023-12-13,2023-12-16,Express,Rohan Das,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Dining Table,3,9333.01,0.1,25199.13,860.37
ORD-1382,2023-12-13,2023-12-16,Express,Ishaan Chauhan,Corporate,West,Maharashtra,Mumbai,Home & Kitchen,Air Fryer,7,2684.85,0.1,16914.56,3594.7
ORD-1222,2023-12-13,2023-12-20,Standard,Nikhil Kapoor,Consumer,North,Haryana,Gurugram,Home & Kitchen,Mixer Grinder,3,6756.83,0.0,20270.49,4265.56
ORD-1464,2023-12-14,2023-12-17,Express,Meera Reddy,Consumer,South,Tamil Nadu,Chennai,Electronics,Power Bank,7,6134.41,0.2,34352.7,2314.47
ORD-2826,2023-12-15,2023-12-19,Standard,Riya Nair,Corporate,East,West Bengal,Kolkata,Electronics,Bluetooth Speaker,1,5799.39,0.1,5219.45,561.98
ORD-1687,2023-12-15,2023-12-21,Standard,Myra Patel,Consumer,North,Haryana,Gurugram,Clothing,Formal Shirt,2,1281.93,0.1,2307.47,473.36
ORD-2891,2023-12-15,2023-12-20,Standard,Sneha Menon,Consumer,East,West Bengal,Kolkata,Home & Kitchen,LED Lamp,5,1513.81,0.0,7569.05,1198.33
ORD-1428,2023-12-16,2023-12-19,Express,Diya Singh,Consumer,South,Karnataka,Mysuru,Furniture,Dining Table,7,19998.57,0.0,139989.99,13002.59
ORD-2087,2023-12-16,2023-12-18,Express,Saanvi Rao,Consumer,West,Gujarat,Surat,Stationery,File Folder,3,156.2,0.2,374.88,53.5
ORD-2529,2023-12-16,2023-12-22,Standard,Karan Patel,Corporate,South,Karnataka,Bengaluru,Clothing,Winter Jacket,6,2419.71,0.2,11614.61,1291.18
ORD-2631,2023-12-16,2023-12-16,Same Day,Rohan Joshi,Consumer,West,Gujarat,Ahmedabad,Furniture,Bed Frame,1,19316.98,0.1,17385.28,1406.22
ORD-1632,2023-12-16,2023-12-16,Same Day,Neha Reddy,Corporate,West,Goa,Vasco da Gama,Home & Kitchen,Non-stick Pan,5,6051.04,0.2,24204.16,2650.97
ORD-2735,2023-12-16,2023-12-21,Standard,Aadhya Bhatt,Corporate,South,Telangana,Nizamabad,Clothing,Cotton T-Shirt,7,1345.07,0.15,8003.17,1561.32
ORD-2444,2023-12-17,2023-12-23,Standard,Vihaan Das,Corporate,East,Odisha,Rourkela,Electronics,Wireless Mouse,7,7370.78,0.0,51595.46,7219.02
ORD-1680,2023-12-17,2023-12-17,Same Day,Reyansh Kapoor,Consumer,East,West Bengal,Siliguri,Stationery,Whiteboard,3,500.45,0.05,1426.28,356.0
ORD-1962,2023-12-18,2023-12-24,Standard,Riya Rao,Consumer,East,West Bengal,Kolkata,Home & Kitchen,Mixer Grinder,8,3775.86,0.3,21144.82,3223.24
ORD-1353,2023-12-18,2023-12-25,Standard,Saanvi Pillai,Home Office,East,Odisha,Rourkela,Home & Kitchen,Water Bottle,8,6075.73,0.0,48605.84,8312.73
ORD-1811,2023-12-18,2023-12-24,Standard,Rahul Rao,Corporate,West,Goa,Vasco da Gama,Electronics,Earbuds,2,7458.22,0.05,14170.62,1149.73
ORD-2495,2023-12-18,2023-12-23,Standard,Kavya Gupta,Consumer,South,Karnataka,Mysuru,Electronics,Laptop Stand,5,7104.76,0.1,31971.42,4662.6
ORD-1364,2023-12-19,2023-12-19,Same Day,Priya Malhotra,Corporate,West,Gujarat,Vadodara,Furniture,Office Chair,6,5166.25,0.3,21698.25,317.11
ORD-1423,2023-12-19,2023-12-26,Standard,Arjun Bose,Corporate,South,Telangana,Nizamabad,Home & Kitchen,Air Fryer,7,5880.64,0.1,37048.03,6675.6
ORD-3195,2023-12-19,2023-12-25,Standard,Nikhil Pillai,Corporate,West,Gujarat,Vadodara,Electronics,Laptop Stand,6,1847.78,0.15,9423.68,926.25
ORD-1461,2023-12-19,2023-12-26,Standard,Suresh Kapoor,Corporate,South,Tamil Nadu,Chennai,Furniture,TV Unit,6,15977.42,0.05,91071.29,4665.4
ORD-1291,2023-12-19,2023-12-19,Same Day,Kiara Iyer,Consumer,North,Uttar Pradesh,Lucknow,Home & Kitchen,Air Fryer,4,1636.89,0.05,6220.18,1235.7
ORD-2609,2023-12-20,2023-12-20,Same Day,Reyansh Verma,Corporate,North,Punjab,Jalandhar,Electronics,Power Bank,5,2068.24,0.1,9307.08,1736.53
ORD-1946,2023-12-20,2023-12-20,Same Day,Aadhya Sharma,Consumer,West,Maharashtra,Pune,Clothing,Denim Jeans,3,2161.89,0.0,6485.67,1184.78
ORD-1244,2023-12-20,2023-12-22,Express,Sai Singh,Consumer,West,Maharashtra,Nagpur,Home & Kitchen,Air Fryer,4,1305.61,0.0,5222.44,993.85
ORD-2841,2023-12-20,2023-12-22,Express,Isha Menon,Home Office,North,Delhi,New Delhi,Furniture,Dining Table,7,16489.57,0.15,98112.94,4447.19
ORD-3068,2023-12-21,2023-12-21,Same Day,Rahul Joshi,Consumer,South,Telangana,Hyderabad,Home & Kitchen,Storage Containers,4,2497.8,0.3,6993.84,1072.06
ORD-3179,2023-12-22,2023-12-26,Standard,Saanvi Menon,Consumer,East,Jharkhand,Jamshedpur,Home & Kitchen,Storage Containers,5,2919.33,0.05,13866.82,2428.85
ORD-1167,2023-12-22,2023-12-26,Standard,Karan Reddy,Corporate,East,Odisha,Cuttack,Electronics,Power Bank,7,2956.44,0.0,20695.08,3719.43
ORD-1823,2023-12-22,2023-12-22,Same Day,Amit Pillai,Consumer,East,Odisha,Rourkela,Stationery,Sticky Notes,2,621.04,0.2,993.66,205.25
ORD-2189,2023-12-24,2023-12-31,Standard,Rahul Nair,Home Office,East,Odisha,Bhubaneswar,Home & Kitchen,Mixer Grinder,2,4394.13,0.1,7909.43,976.14
ORD-3144,2023-12-24,2023-12-29,Standard,Vihaan Bhatt,Consumer,South,Tamil Nadu,Madurai,Clothing,Winter Jacket,7,524.5,0.0,3671.5,1274.32
ORD-2484,2023-12-26,2023-12-29,Express,Anika Menon,Consumer,West,Maharashtra,Nagpur,Electronics,Power Bank,6,7122.1,0.0,42732.6,7028.9
ORD-2907,2023-12-27,2024-01-03,Standard,Pooja Sharma,Consumer,West,Gujarat,Ahmedabad,Home & Kitchen,LED Lamp,3,3030.0,0.05,8635.5,1860.11
ORD-2457,2023-12-27,2024-01-02,Standard,Meera Rao,Consumer,South,Karnataka,Mangaluru,Clothing,Denim Jeans,5,1562.18,0.05,7420.36,2212.22
ORD-3114,2023-12-27,2023-12-27,Same Day,Rahul Gupta,Consumer,West,Goa,Vasco da Gama,Clothing,Kurta Set,5,2555.59,0.05,12139.05,3241.72
ORD-1897,2023-12-28,2024-01-03,Standard,Vivaan Das,Consumer,South,Kerala,Thiruvananthapuram,Home & Kitchen,Cutlery Set,1,5534.33,0.15,4704.18,786.77
ORD-1960,2023-12-28,2023-12-31,Express,Amit Pillai,Corporate,East,Odisha,Rourkela,Electronics,Smartwatch,7,7590.56,0.0,53133.92,11247.64
ORD-2168,2023-12-28,2024-01-02,Standard,Sai Chatterjee,Corporate,West,Goa,Panaji,Electronics,Earbuds,2,4393.91,0.0,8787.82,1104.98
ORD-2728,2023-12-28,2023-12-28,Same Day,Vihaan Patel,Corporate,West,Goa,Margao,Clothing,Denim Jeans,4,446.64,0.0,1786.56,386.38
ORD-3133,2023-12-29,2023-12-31,Express,Aadhya Chatterjee,Corporate,South,Telangana,Nizamabad,Clothing,Winter Jacket,4,2727.02,0.2,8726.46,2011.15
ORD-2567,2023-12-30,2024-01-05,Standard,Nikhil Chatterjee,Consumer,East,Odisha,Cuttack,Home & Kitchen,Cutlery Set,4,6669.8,0.2,21343.36,3337.53
ORD-1924,2023-12-30,2024-01-03,Standard,Neha Iyer,Corporate,East,Bihar,Muzaffarpur,Electronics,Laptop Stand,8,5066.55,0.1,36479.16,5845.14
ORD-2006,2023-12-31,2024-01-05,Standard,Riya Nair,Consumer,South,Kerala,Kozhikode,Furniture,Office Chair,1,11340.51,0.0,11340.51,1322.97
ORD-1692,2024-01-01,2024-01-08,Standard,Arjun Iyer,Corporate,West,Gujarat,Ahmedabad,Electronics,Wireless Mouse,5,3565.71,0.05,16937.12,2564.51
ORD-1091,2024-01-01,2024-01-04,Express,Isha Rao,Corporate,North,Uttar Pradesh,Kanpur,Electronics,USB-C Hub,7,3513.0,0.0,24591.0,4349.89
ORD-1410,2024-01-01,2024-01-03,Express,Vihaan Mukherjee,Consumer,West,Goa,Panaji,Home & Kitchen,Water Bottle,3,5893.19,0.1,15911.61,3077.08
ORD-3030,2024-01-02,2024-01-06,Standard,Nikhil Das,Corporate,West,Goa,Margao,Clothing,Winter Jacket,4,487.2,0.05,1851.36,548.64
ORD-2834,2024-01-02,2024-01-09,Standard,Arjun Malhotra,Consumer,West,Goa,Vasco da Gama,Home & Kitchen,Storage Containers,5,1166.77,0.05,5542.16,766.16
ORD-3058,2024-01-02,2024-01-06,Standard,Pooja Joshi,Consumer,East,West Bengal,Siliguri,Furniture,Wardrobe,3,8325.04,0.05,23726.36,2015.49
ORD-1242,2024-01-03,2024-01-05,Express,Vivaan Patel,Consumer,West,Gujarat,Ahmedabad,Electronics,Laptop Stand,7,4597.3,0.05,30572.05,2185.94
ORD-2508,2024-01-03,2024-01-05,Express,Diya Bhatt,Corporate,West,Goa,Panaji,Clothing,Winter Jacket,2,1369.22,0.0,2738.44,550.04
ORD-2276,2024-01-03,2024-01-09,Standard,Isha Pillai,Corporate,East,Odisha,Cuttack,Home & Kitchen,Water Bottle,8,1457.81,0.05,11079.36,2161.49
ORD-1620,2024-01-04,2024-01-08,Standard,Reyansh Patel,Corporate,North,Uttar Pradesh,Lucknow,Stationery,Sticky Notes,6,387.66,0.2,1860.77,578.11
ORD-1492,2024-01-04,2024-01-06,Express,Nikhil Iyer,Corporate,South,Kerala,Thiruvananthapuram,Furniture,Dining Table,1,19404.34,0.05,18434.12,798.63
ORD-2569,2024-01-05,2024-01-07,Express,Reyansh Pillai,Consumer,North,Haryana,Faridabad,Furniture,Bookshelf,4,8808.65,0.15,29949.41,1862.67
ORD-2383,2024-01-05,2024-01-08,Express,Riya Rao,Consumer,East,Odisha,Cuttack,Home & Kitchen,Mixer Grinder,7,1760.84,0.1,11093.29,2078.26
ORD-2198,2024-01-05,2024-01-12,Standard,Meera Chauhan,Consumer,West,Maharashtra,Mumbai,Furniture,Bed Frame,1,15207.51,0.0,15207.51,2012.4
ORD-2027,2024-01-06,2024-01-10,Standard,Ishaan Bose,Corporate,East,West Bengal,Kolkata,Stationery,Highlighter Set,8,370.61,0.0,2964.88,709.68
ORD-2238,2024-01-06,2024-01-13,Standard,Myra Verma,Consumer,West,Rajasthan,Jodhpur,Clothing,Kurta Set,5,2943.62,0.05,13982.19,4058.52
ORD-1427,2024-01-06,2024-01-11,Standard,Arjun Mukherjee,Consumer,East,Jharkhand,Dhanbad,Clothing,Denim Jeans,4,1540.68,0.05,5854.58,1690.84
ORD-1398,2024-01-07,2024-01-09,Express,Pooja Verma,Corporate,East,Bihar,Patna,Clothing,Cotton T-Shirt,4,1056.76,0.05,4015.69,1055.28
ORD-1709,2024-01-08,2024-01-15,Standard,Rahul Iyer,Corporate,West,Goa,Vasco da Gama,Home & Kitchen,Vacuum Flask,6,2831.46,0.2,13591.01,1865.45
ORD-2281,2024-01-08,2024-01-08,Same Day,Suresh Singh,Consumer,West,Maharashtra,Pune,Home & Kitchen,Storage Containers,4,1714.54,0.05,6515.25,1183.77
ORD-2743,2024-01-09,2024-01-14,Standard,Amit Sharma,Home Office,East,Jharkhand,Dhanbad,Stationery,Desk Organizer,6,819.71,0.0,4918.26,1311.18
ORD-2234,2024-01-09,2024-01-15,Standard,Krishna Bhatt,Home Office,West,Rajasthan,Udaipur,Stationery,Desk Organizer,2,137.8,0.0,275.6,100.33
ORD-1508,2024-01-09,2024-01-14,Standard,Ananya Iyer,Corporate,South,Tamil Nadu,Chennai,Furniture,TV Unit,4,13245.07,0.05,50331.27,4788.85
ORD-3026,2024-01-10,2024-01-16,Standard,Vihaan Reddy,Corporate,South,Telangana,Nizamabad,Electronics,Earbuds,6,6244.03,0.1,33717.76,5063.03
ORD-2789,2024-01-10,2024-01-15,Standard,Diya Malhotra,Consumer,East,Jharkhand,Dhanbad,Home & Kitchen,LED Lamp,6,6839.96,0.0,41039.76,6213.03
ORD-1539,2024-01-10,2024-01-10,Same Day,Sai Bhatt,Consumer,North,Haryana,Gurugram,Clothing,Cotton T-Shirt,5,517.16,0.1,2327.22,649.01
ORD-1871,2024-01-11,2024-01-16,Standard,Ananya Reddy,Consumer,East,West Bengal,Kolkata,Electronics,Power Bank,1,5798.22,0.15,4928.49,305.15
ORD-1930,2024-01-11,2024-01-16,Standard,Isha Verma,Consumer,East,Odisha,Cuttack,Home & Kitchen,Cutlery Set,3,3156.66,0.15,8049.48,1576.3
ORD-1387,2024-01-11,2024-01-14,Express,Diya Menon,Consumer,North,Uttar Pradesh,Kanpur,Electronics,USB-C Hub,4,2646.36,0.0,10585.44,972.72
ORD-3018,2024-01-11,2024-01-18,Standard,Suresh Bose,Corporate,North,Uttar Pradesh,Lucknow,Home & Kitchen,Non-stick Pan,2,3795.17,0.0,7590.34,1070.34
ORD-1358,2024-01-11,2024-01-14,Express,Riya Reddy,Corporate,North,Punjab,Ludhiana,Home & Kitchen,Storage Containers,4,5345.26,0.15,18173.88,1873.17
ORD-1691,2024-01-11,2024-01-15,Standard,Nikhil Sharma,Consumer,East,Bihar,Gaya,Furniture,Sofa Set,6,11299.92,0.05,64409.54,4171.7
ORD-2837,2024-01-11,2024-01-18,Standard,Ishaan Kapoor,Consumer,North,Punjab,Amritsar,Clothing,Cotton T-Shirt,6,2356.13,0.1,12723.1,1816.02
ORD-2093,2024-01-12,2024-01-16,Standard,Myra Nair,Corporate,East,West Bengal,Kolkata,Electronics,Smartwatch,3,3353.25,0.1,9053.77,1650.96
ORD-1668,2024-01-12,2024-01-15,Express,Aditya Chauhan,Consumer,West,Rajasthan,Jodhpur,Clothing,Kurta Set,5,862.65,0.1,3881.93,564.2
ORD-1514,2024-01-12,2024-01-19,Standard,Aarav Chauhan,Corporate,North,Delhi,New Delhi,Clothing,Kurta Set,5,2202.69,0.0,11013.45,2957.95
ORD-2548,2024-01-12,2024-01-15,Express,Ananya Sharma,Corporate,West,Rajasthan,Jaipur,Home & Kitchen,LED Lamp,7,6040.04,0.1,38052.25,8076.92
ORD-1171,2024-01-13,2024-01-19,Standard,Arjun Sharma,Home Office,West,Gujarat,Vadodara,Home & Kitchen,Storage Containers,6,4559.81,0.1,24622.97,1759.05
ORD-2969,2024-01-13,2024-01-20,Standard,Diya Verma,Consumer,West,Rajasthan,Jodhpur,Clothing,Formal Shirt,7,1613.14,0.0,11291.98,3524.17
ORD-2364,2024-01-14,2024-01-21,Standard,Anika Das,Corporate,West,Gujarat,Surat,Home & Kitchen,Storage Containers,4,3817.33,0.15,12978.92,2581.8
ORD-3171,2024-01-14,2024-01-19,Standard,Suresh Rao,Consumer,West,Maharashtra,Pune,Stationery,Sketch Kit,5,804.71,0.1,3621.2,978.08
ORD-1757,2024-01-15,2024-01-22,Standard,Ananya Singh,Corporate,South,Telangana,Nizamabad,Furniture,Bookshelf,2,24552.76,0.15,41739.69,2326.8
ORD-2101,2024-01-16,2024-01-18,Express,Sneha Singh,Consumer,West,Gujarat,Vadodara,Stationery,Sticky Notes,1,306.98,0.1,276.28,74.14
ORD-1196,2024-01-17,2024-01-17,Same Day,Sneha Singh,Consumer,East,Bihar,Gaya,Home & Kitchen,Mixer Grinder,8,5485.01,0.0,43880.08,9184.97
ORD-2674,2024-01-17,2024-01-19,Express,Diya Menon,Consumer,East,Jharkhand,Ranchi,Electronics,Power Bank,6,7513.52,0.0,45081.12,5523.06
ORD-2928,2024-01-17,2024-01-24,Standard,Arjun Patel,Consumer,South,Telangana,Warangal,Home & Kitchen,Mixer Grinder,5,5234.63,0.15,22247.18,2052.26
ORD-2426,2024-01-17,2024-01-20,Express,Saanvi Sharma,Corporate,East,West Bengal,Siliguri,Stationery,Sketch Kit,7,587.12,0.0,4109.84,1066.95
ORD-2756,2024-01-18,2024-01-21,Express,Saanvi Bhatt,Consumer,East,West Bengal,Howrah,Stationery,Gel Pen Set,5,577.36,0.05,2742.46,508.87
ORD-1861,2024-01-19,2024-01-23,Standard,Kiara Bose,Consumer,West,Goa,Vasco da Gama,Home & Kitchen,Mixer Grinder,8,570.51,0.3,3194.86,437.94
ORD-2160,2024-01-19,2024-01-21,Express,Vihaan Chatterjee,Home Office,North,Haryana,Gurugram,Stationery,Sketch Kit,7,877.63,0.0,6143.41,2374.35
ORD-1575,2024-01-19,2024-01-19,Same Day,Amit Singh,Consumer,East,Bihar,Gaya,Home & Kitchen,Cutlery Set,1,403.05,0.0,403.05,62.94
ORD-2500,2024-01-19,2024-01-24,Standard,Nikhil Menon,Consumer,South,Kerala,Thiruvananthapuram,Home & Kitchen,Water Bottle,2,3723.8,0.15,6330.46,767.96
ORD-1859,2024-01-20,2024-01-23,Express,Reyansh Menon,Corporate,North,Uttar Pradesh,Kanpur,Electronics,Bluetooth Speaker,8,7880.14,0.15,53584.95,7496.08
ORD-2199,2024-01-20,2024-01-24,Standard,Ananya Reddy,Consumer,South,Tamil Nadu,Coimbatore,Clothing,Sports Shoes,7,604.15,0.05,4017.6,1199.93
ORD-2931,2024-01-20,2024-01-25,Standard,Priya Mukherjee,Consumer,South,Tamil Nadu,Coimbatore,Electronics,Webcam,5,7480.4,0.2,29921.6,3503.23
ORD-2845,2024-01-21,2024-01-24,Express,Reyansh Nair,Consumer,South,Tamil Nadu,Coimbatore,Stationery,Sticky Notes,5,921.22,0.05,4375.8,1303.36
